timestamp,pred_h1,act_h1,pred_h2,act_h2,pred_h3,act_h3,pred_h4,act_h4,pred_h5,act_h5,pred_h6,act_h6
2017-04-23 15:50:00,26189.37109375,23196.95817,26569.16015625,23780.98859,26783.125,24091.25475,27084.3671875,24717.87072,27313.224609375,25143.72624,27565.521484375,25770.34221
2017-04-23 16:00:00,26711.1796875,23780.98859,27130.240234375,24091.25475,27294.603515625,24717.87072,27608.732421875,25143.72624,27797.06640625,25770.34221,28021.04296875,25922.43346
2017-04-23 16:10:00,27186.556640625,24091.25475,27581.001953125,24717.87072,27732.609375,25143.72624,28025.759765625,25770.34221,28177.638671875,25922.43346,28361.578125,26372.62357
2017-04-23 16:20:00,27704.390625,24717.87072,28114.056640625,25143.72624,28195.21484375,25770.34221,28495.791015625,25922.43346,28603.978515625,26372.62357,28743.880859375,26488.21293
2017-04-23 16:30:00,27973.69140625,25143.72624,28336.11328125,25770.34221,28411.02734375,25922.43346,28662.037109375,26372.62357,28732.11328125,26488.21293,28849.427734375,26901.90114
2017-04-23 16:40:00,28426.83203125,25770.34221,28757.78125,25922.43346,28862.24609375,26372.62357,29082.154296875,26488.21293,29111.365234375,26901.90114,29178.4921875,27053.9924
2017-04-23 16:50:00,28792.17578125,25922.43346,29115.865234375,26372.62357,29185.158203125,26488.21293,29363.501953125,26901.90114,29364.939453125,27053.9924,29418.080078125,27266.92015
2017-04-23 17:00:00,29135.912109375,26372.62357,29447.958984375,26488.21293,29488.130859375,26901.90114,29666.3046875,27053.9924,29651.740234375,27266.92015,29645.21875,27680.60837
2017-04-23 17:10:00,29423.30078125,26488.21293,29720.421875,26901.90114,29740.263671875,27053.9924,29854.177734375,27266.92015,29796.908203125,27680.60837,29778.583984375,27802.28137
2017-04-23 17:20:00,29792.662109375,26901.90114,30044.583984375,27053.9924,30038.697265625,27266.92015,30133.46484375,27680.60837,30081.669921875,27802.28137,30008.4140625,27875.28517
2017-04-23 17:30:00,29854.595703125,27053.9924,30105.13671875,27266.92015,30045.63671875,27680.60837,30130.2265625,27802.28137,30052.412109375,27875.28517,29961.875,27826.61597
2017-04-23 17:40:00,29976.255859375,27266.92015,30176.48046875,27680.60837,30074.662109375,27802.28137,30174.185546875,27875.28517,30091.34765625,27826.61597,29960.994140625,28057.79468
2017-04-23 17:50:00,30015.6796875,27680.60837,30173.623046875,27802.28137,30024.00390625,27875.28517,30116.501953125,27826.61597,30030.126953125,28057.79468,29880.5546875,28088.21293
2017-04-23 18:00:00,30114.890625,27802.28137,30247.787109375,27875.28517,30063.404296875,27826.61597,30149.802734375,28057.79468,30088.345703125,28088.21293,29910.3828125,28264.63878
2017-04-23 18:10:00,30091.515625,27875.28517,30187.744140625,27826.61597,29989.619140625,28057.79468,30068.798828125,28088.21293,30002.447265625,28264.63878,29811.53515625,28319.39163
2017-04-23 18:20:00,30001.029296875,27826.61597,30070.93359375,28057.79468,29810.478515625,28088.21293,29902.296875,28264.63878,29871.5078125,28319.39163,29632.591796875,28094.29658
2017-04-23 18:30:00,30027.888671875,28057.79468,30028.87890625,28088.21293,29798.45703125,28264.63878,29859.78125,28319.39163,29808.759765625,28094.29658,29590.138671875,27887.45247
2017-04-23 18:40:00,29979.197265625,28088.21293,29971.072265625,28264.63878,29700.916015625,28319.39163,29742.974609375,28094.29658,29737.341796875,27887.45247,29488.58984375,27771.86312
2017-04-23 18:50:00,29989.490234375,28264.63878,29932.82421875,28319.39163,29676.984375,28094.29658,29702.634765625,27887.45247,29685.826171875,27771.86312,29439.923828125,27589.35361
2017-04-23 19:00:00,29945.630859375,28319.39163,29853.61328125,28094.29658,29566.041015625,27887.45247,29582.890625,27771.86312,29587.353515625,27589.35361,29322.25,27753.61217
2017-04-23 19:10:00,29974.74609375,28094.29658,29847.19921875,27887.45247,29587.080078125,27771.86312,29549.708984375,27589.35361,29552.845703125,27753.61217,29295.931640625,27857.03422
2017-04-23 19:20:00,29880.884765625,27887.45247,29743.505859375,27771.86312,29459.41796875,27589.35361,29396.931640625,27753.61217,29451.279296875,27857.03422,29169.5234375,28094.29658
2017-04-23 19:30:00,29916.259765625,27771.86312,29755.033203125,27589.35361,29473.197265625,27753.61217,29392.431640625,27857.03422,29428.515625,28094.29658,29156.578125,27978.70722
2017-04-23 19:40:00,29770.55859375,27589.35361,29580.65234375,27753.61217,29273.685546875,27857.03422,29157.298828125,28094.29658,29227.72265625,27978.70722,28936.71875,27820.53232
2017-04-23 19:50:00,29733.326171875,27753.61217,29501.6328125,27857.03422,29208.314453125,28094.29658,29050.47265625,27978.70722,29119.232421875,27820.53232,28832.92578125,27820.53232
2017-04-23 20:00:00,29542.048828125,27857.03422,29286.49609375,28094.29658,28990.73046875,27978.70722,28803.056640625,27820.53232,28893.794921875,27820.53232,28600.404296875,27954.37262
2017-04-23 20:10:00,29384.275390625,28094.29658,29116.623046875,27978.70722,28811.580078125,27820.53232,28584.16796875,27820.53232,28689.51953125,27954.37262,28398.384765625,27777.94677
2017-04-23 20:20:00,29255.7421875,27978.70722,28968.5078125,27820.53232,28656.16015625,27820.53232,28400.359375,27954.37262,28516.78125,27777.94677,28249.697265625,27273.0038
2017-04-23 20:30:00,29199.013671875,27820.53232,28920.314453125,27820.53232,28618.033203125,27954.37262,28352.484375,27777.94677,28465.34765625,27273.0038,28241.095703125,26993.15589
2017-04-23 20:40:00,29118.220703125,27820.53232,28841.232421875,27954.37262,28561.291015625,27777.94677,28296.74609375,27273.0038,28392.525390625,26993.15589,28238.935546875,27236.5019
2017-04-23 20:50:00,29016.41796875,27954.37262,28728.17578125,27777.94677,28460.638671875,27273.0038,28219.8515625,26993.15589,28324.966796875,27236.5019,28175.07421875,26999.23954
2017-04-23 21:00:00,28857.43359375,27777.94677,28590.810546875,27273.0038,28344.419921875,26993.15589,28109.703125,27236.5019,28207.939453125,26999.23954,28117.8828125,27060.07605
2017-04-23 21:10:00,28699.755859375,27273.0038,28440.54296875,26993.15589,28206.619140625,27236.5019,27999.20703125,26999.23954,28103.685546875,27060.07605,28023.64453125,27017.49049
2017-04-23 21:20:00,28587.37109375,26993.15589,28368.50390625,27236.5019,28171.712890625,26999.23954,27983.03125,27060.07605,28098.802734375,27017.49049,28049.138671875,26950.57034
2017-04-23 21:30:00,28589.931640625,27236.5019,28347.755859375,26999.23954,28172.767578125,27060.07605,27968.46484375,27017.49049,28094.3828125,26950.57034,28064.142578125,26920.15209
2017-04-23 21:40:00,28528.39453125,26999.23954,28364.232421875,27060.07605,28232.375,27017.49049,28051.533203125,26950.57034,28184.658203125,26920.15209,28240.87890625,26993.15589
2017-04-23 21:50:00,28597.3203125,27060.07605,28426.95703125,27017.49049,28315.796875,26950.57034,28155.646484375,26920.15209,28287.4921875,26993.15589,28377.177734375,27187.8327
2017-04-23 22:00:00,28529.576171875,27017.49049,28395.888671875,26950.57034,28299.3125,26920.15209,28213.544921875,26993.15589,28394.412109375,27187.8327,28532.869140625,27796.19772
2017-04-23 22:10:00,28730.24609375,26950.57034,28595.94921875,26920.15209,28530.537109375,26993.15589,28464.0078125,27187.8327,28641.599609375,27796.19772,28814.302734375,28149.04943
2017-04-23 22:20:00,28840.60546875,26920.15209,28775.69140625,26993.15589,28750.2265625,27187.8327,28785.533203125,27796.19772,28998.39453125,28149.04943,29209.255859375,28982.50951
2017-04-23 22:30:00,29059.42578125,26993.15589,29001.140625,27187.8327,29028.458984375,27796.19772,29123.1875,28149.04943,29326.28125,28982.50951,29550.4765625,30789.35361
2017-04-23 22:40:00,29234.85546875,27187.8327,29235.517578125,27796.19772,29342.5703125,28149.04943,29526.513671875,28982.50951,29793.720703125,30789.35361,30034.171875,33746.0076
2017-04-23 22:50:00,29354.111328125,27796.19772,29351.79296875,28149.04943,29497.853515625,28982.50951,29654.427734375,30789.35361,29938.470703125,33746.0076,30174.748046875,35899.61977
2017-04-23 23:00:00,29712.51953125,28149.04943,29848.451171875,28982.50951,30081.294921875,30789.35361,30313.30078125,33746.0076,30669.69921875,35899.61977,30978.17578125,36587.07224
2017-04-23 23:10:00,30350.71484375,28982.50951,30536.345703125,30789.35361,30820.271484375,33746.0076,31063.994140625,35899.61977,31420.32421875,36587.07224,31796.2578125,36793.91635
2017-04-23 23:20:00,31052.8203125,30789.35361,31398.54296875,33746.0076,31768.248046875,35899.61977,32126.037109375,36587.07224,32485.951171875,36793.91635,32932.21875,36696.57795
2017-04-23 23:30:00,31712.732421875,33746.0076,32032.537109375,35899.61977,32415.37109375,36587.07224,32786.72265625,36793.91635,33078.9921875,36696.57795,33524.41796875,36507.98479
2017-04-23 23:40:00,32624.24609375,35899.61977,32997.5859375,36587.07224,33400.85546875,36793.91635,33771.015625,36696.57795,34005.5234375,36507.98479,34414.26171875,36489.73384
2017-04-23 23:50:00,33670.98046875,36587.07224,34015.49609375,36793.91635,34390.17578125,36696.57795,34696.84765625,36507.98479,34820.8125,36489.73384,35164.2265625,36708.74525
2017-04-24 00:00:00,34853.1640625,36793.91635,35250.63671875,36696.57795,35602.8203125,36507.98479,35800.55859375,36489.73384,35871.8046875,36708.74525,36085.38671875,36842.58555
2017-04-24 00:10:00,35635.04296875,36696.57795,35987.234375,36507.98479,36278.20703125,36489.73384,36325.72265625,36708.74525,36359.90625,36842.58555,36422.921875,37006.84411
2017-04-24 00:20:00,36141.1171875,36507.98479,36495.73828125,36489.73384,36736.79296875,36708.74525,36704.453125,36842.58555,36728.64453125,37006.84411,36653.87109375,37426.61597
2017-04-24 00:30:00,36383.88671875,36489.73384,36682.3984375,36708.74525,36853.2109375,36842.58555,36765.75390625,37006.84411,36777.55859375,37426.61597,36597.58203125,37742.96578
2017-04-24 00:40:00,36627.7890625,36708.74525,36939.04296875,36842.58555,37069.36328125,37006.84411,36941.71484375,37426.61597,36956.3828125,37742.96578,36719.36328125,37907.22433
2017-04-24 00:50:00,36661.06640625,36842.58555,36890.66015625,37006.84411,36979.65234375,37426.61597,36844.890625,37742.96578,36835.25,37907.22433,36533.3671875,37858.55513
2017-04-24 01:00:00,36834.97265625,37006.84411,37018.15625,37426.61597,37065.21875,37742.96578,36909.36328125,37907.22433,36873.5625,37858.55513,36517.34375,37749.04943
2017-04-24 01:10:00,36927.66015625,37426.61597,37057.19140625,37742.96578,37083.3515625,37907.22433,36902.9765625,37858.55513,36870.84375,37749.04943,36460.98046875,37742.96578
2017-04-24 01:20:00,36998.26953125,37742.96578,37073.4765625,37907.22433,37046.80859375,37858.55513,36875.79296875,37749.04943,36846.828125,37742.96578,36404.515625,37828.13688
2017-04-24 01:30:00,37030.07421875,37907.22433,37053.703125,37858.55513,36988.10546875,37749.04943,36805.3203125,37742.96578,36785.4921875,37828.13688,36303.625,37846.38783
2017-04-24 01:40:00,37077.9609375,37858.55513,37091.53125,37749.04943,36971.56640625,37742.96578,36766.015625,37828.13688,36770.5234375,37846.38783,36315.38671875,37609.12548
2017-04-24 01:50:00,37102.58984375,37749.04943,37075.1015625,37742.96578,36912.07421875,37828.13688,36687.0625,37846.38783,36666.80859375,37609.12548,36201.95703125,37396.19772
2017-04-24 02:00:00,37147.46484375,37742.96578,37096.46875,37828.13688,36911.515625,37846.38783,36628.15234375,37609.12548,36635.08203125,37396.19772,36191.359375,37250.19011
2017-04-24 02:10:00,37087.7578125,37828.13688,36998.57421875,37846.38783,36782.12109375,37609.12548,36485.10546875,37396.19772,36474.29296875,37250.19011,36052.41015625,37025.09506
2017-04-24 02:20:00,37079.390625,37846.38783,36965.87109375,37609.12548,36712.1328125,37396.19772,36385.22265625,37250.19011,36373.5859375,37025.09506,35972.38671875,36830.41825
2017-04-24 02:30:00,36976.88671875,37609.12548,36817.875,37396.19772,36564.421875,37250.19011,36208.26171875,37025.09506,36189.39453125,36830.41825,35792.98828125,36526.23574
2017-04-24 02:40:00,36937.80078125,37396.19772,36748.48046875,37250.19011,36463.03125,37025.09506,36079.87109375,36830.41825,36059.56640625,36526.23574,35712.84765625,35923.95437
2017-04-24 02:50:00,36871.08203125,37250.19011,36647.34765625,37025.09506,36354.43359375,36830.41825,35953.08203125,36526.23574,35933.5390625,35923.95437,35527.6640625,35461.59696
2017-04-24 03:00:00,36705.54296875,37025.09506,36437.5,36830.41825,36129.921875,36526.23574,35677.45703125,35923.95437,35638.62890625,35461.59696,35256.93359375,35090.4943
2017-04-24 03:10:00,36592.6015625,36830.41825,36269.80078125,36526.23574,35951.30859375,35923.95437,35487.09765625,35461.59696,35455.109375,35090.4943,35020.6171875,34828.89734
2017-04-24 03:20:00,36456.15625,36526.23574,36085.37109375,35923.95437,35782.72265625,35461.59696,35258.515625,35090.4943,35196.59375,34828.89734,34771.765625,34244.86692
2017-04-24 03:30:00,36183.359375,35923.95437,35744.62890625,35461.59696,35450.296875,35090.4943,34906.5,34828.89734,34815.76171875,34244.86692,34379.453125,33563.4981
2017-04-24 03:40:00,36015.328125,35461.59696,35560.546875,35090.4943,35214.69921875,34828.89734,34642.875,34244.86692,34506.34375,33563.4981,34073.796875,32955.13308
2017-04-24 03:50:00,35633.14453125,35090.4943,35101.0546875,34828.89734,34766.484375,34244.86692,34154.07421875,33563.4981,33959.09375,32955.13308,33488.7890625,32097.3384
2017-04-24 04:00:00,35281.62109375,34828.89734,34744.96484375,34244.86692,34364.29296875,33563.4981,33708.90625,32955.13308,33481.77734375,32097.3384,33006.51953125,31598.47909
2017-04-24 04:10:00,34814.21875,34244.86692,34227.87890625,33563.4981,33804.6875,32955.13308,33152.74609375,32097.3384,32844.3046875,31598.47909,32305.8046875,30783.26996
2017-04-24 04:20:00,34363.92578125,33563.4981,33763.4765625,32955.13308,33285.08203125,32097.3384,32609.541015625,31598.47909,32246.447265625,30783.26996,31673.73828125,29980.22814
2017-04-24 04:30:00,33782.18359375,32955.13308,33149.6328125,32097.3384,32633.783203125,31598.47909,31976.6640625,30783.26996,31541.12109375,29980.22814,30950.677734375,29213.68821
2017-04-24 04:40:00,33183.2578125,32097.3384,32537.86328125,31598.47909,31968.751953125,30783.26996,31307.234375,29980.22814,30830.3671875,29213.68821,30179.9140625,28507.98479
2017-04-24 04:50:00,32572.919921875,31598.47909,31897.39453125,30783.26996,31316.220703125,29980.22814,30663.0078125,29213.68821,30158.982421875,28507.98479,29504.939453125,27631.93916
2017-04-24 05:00:00,31911.486328125,30783.26996,31221.65625,29980.22814,30607.326171875,29213.68821,29948.65234375,28507.98479,29443.26171875,27631.93916,28753.029296875,26962.73764
2017-04-24 05:10:00,31333.087890625,29980.22814,30621.810546875,29213.68821,30003.84765625,28507.98479,29378.94921875,27631.93916,28857.2734375,26962.73764,28183.212890625,26494.29658
2017-04-24 05:20:00,30583.236328125,29213.68821,29858.90234375,28507.98479,29210.32421875,27631.93916,28626.380859375,26962.73764,28128.65234375,26494.29658,27433.861328125,25788.59316
2017-04-24 05:30:00,30000.71484375,28507.98479,29264.248046875,27631.93916,28644.32421875,26962.73764,28090.8671875,26494.29658,27607.8671875,25788.59316,26951.91015625,25545.24715
2017-04-24 05:40:00,29287.853515625,27631.93916,28561.142578125,26962.73764,27970.94140625,26494.29658,27428.666015625,25788.59316,26965.9765625,25545.24715,26294.0234375,25058.55513
2017-04-24 05:50:00,28611.818359375,26962.73764,27901.802734375,26494.29658,27344.962890625,25788.59316,26871.73828125,25545.24715,26395.84765625,25058.55513,25796.638671875,24596.19772
2017-04-24 06:00:00,28003.548828125,26494.29658,27324.603515625,25788.59316,26799.240234375,25545.24715,26367.8359375,25058.55513,25880.28515625,24596.19772,25326.119140625,24243.34601
2017-04-24 06:10:00,27428.0078125,25788.59316,26771.46484375,25545.24715,26314.103515625,25058.55513,25905.2421875,24596.19772,25394.927734375,24243.34601,24913.12890625,23543.72624
2017-04-24 06:20:00,26684.751953125,25545.24715,26076.568359375,25058.55513,25653.35546875,24596.19772,25227.31640625,24243.34601,24780.9921875,23543.72624,24308.916015625,23263.87833
2017-04-24 06:30:00,26060.912109375,25058.55513,25490.048828125,24596.19772,25108.69921875,24243.34601,24733.509765625,23543.72624,24274.658203125,23263.87833,23851.35546875,22996.19772
2017-04-24 06:40:00,25578.8046875,24596.19772,25046.146484375,24243.34601,24691.5078125,23543.72624,24333.05859375,23263.87833,23901.791015625,22996.19772,23486.466796875,22758.93536
2017-04-24 06:50:00,25105.443359375,24243.34601,24598.84765625,23543.72624,24294.265625,23263.87833,23986.359375,22996.19772,23545.369140625,22758.93536,23209.107421875,22326.9962
2017-04-24 07:00:00,24723.279296875,23543.72624,24264.978515625,23263.87833,23953.267578125,22996.19772,23707.0,22758.93536,23300.06640625,22326.9962,22989.193359375,22211.40684
2017-04-24 07:10:00,24378.673828125,23263.87833,23954.234375,22996.19772,23666.482421875,22758.93536,23465.169921875,22326.9962,23072.857421875,22211.40684,22801.978515625,21992.39544
2017-04-24 07:20:00,24039.490234375,22996.19772,23686.099609375,22758.93536,23407.978515625,22326.9962,23222.228515625,22211.40684,22873.611328125,21992.39544,22629.26171875,21730.79848
2017-04-24 07:30:00,23756.666015625,22758.93536,23449.306640625,22326.9962,23178.30078125,22211.40684,23028.71875,21992.39544,22698.82421875,21730.79848,22512.515625,21755.13308
2017-04-24 07:40:00,23523.9609375,22326.9962,23255.7109375,22211.40684,23001.38671875,21992.39544,22859.224609375,21730.79848,22585.271484375,21755.13308,22416.662109375,21536.12167
2017-04-24 07:50:00,23329.302734375,22211.40684,23088.45703125,21992.39544,22855.564453125,21730.79848,22728.291015625,21755.13308,22449.115234375,21536.12167,22340.61328125,21542.20532
2017-04-24 08:00:00,23151.380859375,21992.39544,22933.380859375,21730.79848,22723.638671875,21755.13308,22634.0,21536.12167,22370.525390625,21542.20532,22263.20703125,21134.60076
2017-04-24 08:10:00,23008.15234375,21730.79848,22799.2734375,21755.13308,22623.029296875,21536.12167,22521.384765625,21542.20532,22313.06640625,21134.60076,22200.455078125,21061.59696
2017-04-24 08:20:00,22866.7109375,21755.13308,22703.416015625,21536.12167,22556.34375,21542.20532,22438.595703125,21134.60076,22253.521484375,21061.59696,22173.041015625,20757.41445
2017-04-24 08:30:00,22786.98828125,21536.12167,22636.501953125,21542.20532,22507.4375,21134.60076,22410.083984375,21061.59696,22209.119140625,20757.41445,22184.037109375,20958.1749
2017-04-24 08:40:00,22709.505859375,21542.20532,22580.181640625,21134.60076,22466.89453125,21061.59696,22380.478515625,20757.41445,22173.984375,20958.1749,22164.537109375,20587.07224
2017-04-24 08:50:00,22678.822265625,21134.60076,22546.142578125,21061.59696,22453.666015625,20757.41445,22368.572265625,20958.1749,22170.83203125,20587.07224,22186.095703125,20629.65779
2017-04-24 09:00:00,22618.86328125,21061.59696,22497.125,20757.41445,22433.8828125,20958.1749,22359.994140625,20587.07224,22143.40234375,20629.65779,22160.41796875,20739.1635
2017-04-24 09:10:00,22595.08203125,20757.41445,22456.40625,20958.1749,22413.611328125,20587.07224,22346.68359375,20629.65779,22119.203125,20739.1635,22152.669921875,20879.08745
2017-04-24 09:20:00,22494.09375,20958.1749,22375.41796875,20587.07224,22372.359375,20629.65779,22285.169921875,20739.1635,22061.77734375,20879.08745,22094.109375,20873.0038
2017-04-24 09:30:00,22489.71875,20587.07224,22371.82421875,20629.65779,22371.982421875,20739.1635,22291.712890625,20879.08745,22044.232421875,20873.0038,22074.0703125,20793.91635
2017-04-24 09:40:00,22411.388671875,20629.65779,22284.580078125,20739.1635,22314.8046875,20879.08745,22246.19140625,20873.0038,21996.81640625,20793.91635,22017.47265625,20836.5019
2017-04-24 09:50:00,22411.923828125,20739.1635,22280.703125,20879.08745,22315.802734375,20873.0038,22266.435546875,20793.91635,22012.046875,20836.5019,22032.05078125,20982.50951
2017-04-24 10:00:00,22371.236328125,20879.08745,22224.923828125,20873.0038,22294.09375,20793.91635,22242.857421875,20836.5019,21975.083984375,20982.50951,21994.603515625,20909.5057
2017-04-24 10:10:00,22368.623046875,20873.0038,22216.849609375,20793.91635,22295.607421875,20836.5019,22254.6171875,20982.50951,21991.203125,20909.5057,22018.904296875,21146.76806
2017-04-24 10:20:00,22338.70703125,20793.91635,22196.994140625,20836.5019,22279.4296875,20982.50951,22238.189453125,20909.5057,21973.658203125,21146.76806,22013.001953125,21353.61217
2017-04-24 10:30:00,22273.193359375,20836.5019,22129.724609375,20982.50951,22234.6328125,20909.5057,22188.369140625,21146.76806,21945.810546875,21353.61217,21983.376953125,21274.52471
2017-04-24 10:40:00,22250.1015625,20982.50951,22107.115234375,20909.5057,22214.056640625,21146.76806,22184.306640625,21353.61217,21956.2265625,21274.52471,21990.48046875,21676.04563
2017-04-24 10:50:00,22246.65625,20909.5057,22094.7734375,21146.76806,22217.31640625,21353.61217,22198.896484375,21274.52471,21987.767578125,21676.04563,22002.666015625,22180.98859
2017-04-24 11:00:00,22169.705078125,21146.76806,22026.32421875,21353.61217,22182.2578125,21274.52471,22169.470703125,21676.04563,21966.193359375,22180.98859,21978.130859375,22941.44487
2017-04-24 11:10:00,22109.939453125,21353.61217,21956.9375,21274.52471,22126.24609375,21676.04563,22115.447265625,22180.98859,21953.787109375,22941.44487,21967.4609375,22911.02662
2017-04-24 11:20:00,22032.673828125,21274.52471,21883.1171875,21676.04563,22070.505859375,22180.98859,22059.203125,22941.44487,21918.548828125,22911.02662,21932.150390625,22783.26996
2017-04-24 11:30:00,22031.197265625,21676.04563,21901.822265625,22180.98859,22093.484375,22941.44487,22096.78515625,22911.02662,21986.513671875,22783.26996,22009.224609375,22850.19011
2017-04-24 11:40:00,22011.353515625,22180.98859,21898.296875,22941.44487,22097.68359375,22911.02662,22141.76953125,22783.26996,22062.833984375,22850.19011,22060.453125,22947.52852
2017-04-24 11:50:00,22028.3125,22941.44487,21874.837890625,22911.02662,22097.4453125,22783.26996,22149.91796875,22850.19011,22104.521484375,22947.52852,22118.330078125,22576.42586
2017-04-24 12:00:00,21952.98828125,22911.02662,21839.16796875,22783.26996,22074.68359375,22850.19011,22146.181640625,22947.52852,22113.080078125,22576.42586,22149.71484375,21852.47148
